,Transaction Amount,MCC,Customer Age,Year,Month,Day,Hour,Minute,Transaction Type_Credit,Transaction Type_Debit,Transaction Type_Online Transfer,Fraudulent
4698,754.75,5814,37.0,2023,10,25,23,39,0,1,0,0.0
4699,296.72,5999,76.0,2023,11,17,11,45,1,0,0,0.0
4700,52566.0,5814,18.0,2023,10,14,12,13,0,0,1,0.0
4701,928.72,5812,32.0,2023,6,17,20,25,1,0,0,0.0
4702,72.44,5411,71.0,2024,1,19,10,19,1,0,0,0.0
4703,298.87,5912,35.0,2024,3,22,22,1,0,0,1,0.0
4704,22303.0,5812,57.0,2023,4,11,23,31,0,0,1,0.0
4705,216.23,5814,41.0,2023,7,12,2,54,0,0,1,0.0
4706,130.06,5812,74.0,2023,10,13,15,33,0,0,1,0.0
4707,59.03,5999,73.0,2023,11,23,11,55,1,0,0,0.0
4708,260.53,5812,67.0,2023,10,25,14,47,0,1,0,0.0
4709,73.76,5912,19.0,2023,12,14,8,37,0,1,0,0.0
4710,541.79,5999,48.0,2023,8,7,19,18,0,1,0,0.0
4711,897.99,5999,36.0,2023,9,12,2,11,1,0,0,0.0
4712,39452.0,5814,69.0,2023,7,22,2,11,1,0,0,0.0
4713,347.84,5912,49.0,2023,12,20,4,6,0,0,1,0.0
4714,251.93,5999,59.0,2023,11,30,13,27,0,1,0,0.0
4715,214.06,5812,47.0,2023,11,26,12,53,0,1,0,0.0
4716,156.83,5912,66.0,2023,10,10,22,0,0,1,0,0.0
4717,426.2,5812,37.0,2023,9,27,15,52,1,0,0,0.0
4718,257.35,5912,41.0,2023,10,26,15,2,0,1,0,0.0
4719,695.43,5411,31.0,2023,12,12,22,14,0,1,0,0.0
4720,34779.0,5411,35.0,2023,5,23,14,50,0,1,0,0.0
4721,364.2,5411,55.0,2023,12,7,2,19,0,0,1,0.0
4722,820.13,5411,60.0,2024,3,21,0,1,0,0,1,0.0
4723,336.23,5912,71.0,2023,9,10,11,41,1,0,0,0.0
4724,494.77,5814,19.0,2023,6,8,3,11,0,0,1,0.0
4725,609.47,5912,22.0,2024,4,18,13,48,0,1,0,0.0
4726,623.2,5411,29.0,2023,9,7,7,28,0,1,0,0.0
4727,338.6,5814,31.0,2023,7,27,13,7,0,0,1,0.0
4728,10318.0,5912,80.0,2024,5,5,7,3,0,0,1,0.0
4729,882.6,5912,40.0,2023,10,31,21,15,0,0,1,0.0
4730,345.95,5999,54.0,2023,4,12,23,22,0,1,0,0.0
4731,669.67,5814,58.0,2023,12,14,12,32,0,0,1,0.0
4732,806.79,5999,25.0,2024,1,26,7,9,0,0,1,0.0
4733,87.31,5999,51.0,2023,1,8,9,4,0,1,0,0.0
4734,734.25,5912,71.0,2023,7,29,1,30,0,0,1,0.0
4735,823.83,5812,74.0,2023,6,6,13,51,0,0,1,0.0
4736,19467.0,5411,39.0,2024,2,25,9,59,0,1,0,0.0
4737,710.61,5411,55.0,2023,3,9,13,19,0,0,1,0.0
4738,950.16,5814,57.0,2023,12,23,13,40,0,1,0,0.0
4739,811.92,5812,73.0,2024,2,27,10,31,0,0,1,0.0
4740,90250.0,5814,79.0,2023,12,26,11,41,0,1,0,0.0
4741,922.14,5814,57.0,2024,3,21,11,46,0,1,0,0.0
4742,223.12,5411,27.0,2024,2,25,12,7,1,0,0,0.0
4743,959.0,5999,55.0,2024,2,26,7,45,0,1,0,0.0
4744,40349.0,5411,77.0,2024,3,21,10,16,1,0,0,0.0
4745,692.11,5999,35.0,2024,4,16,0,57,1,0,0,0.0
4746,720.05,5912,61.0,2024,3,13,3,36,0,1,0,0.0
4747,424.13,5912,73.0,2023,7,26,8,40,0,1,0,0.0
4748,297.84,5812,22.0,2023,7,28,0,33,0,0,1,0.0
4749,416.47,5814,36.0,2023,3,7,1,43,0,0,1,0.0
4750,934.18,5814,59.0,2023,10,31,14,59,0,0,1,0.0
4751,728.55,5812,28.0,2024,2,1,0,25,0,1,0,0.0
4752,95130.0,5411,20.0,2023,5,6,7,33,0,1,0,0.0
4753,640.95,5999,37.0,2023,5,10,12,40,0,1,0,0.0
4754,294.46,5814,64.0,2023,11,25,16,8,0,1,0,0.0
4755,109.68,5912,43.0,2024,3,18,4,13,0,1,0,0.0
4756,456.85,5814,61.0,2024,1,18,13,8,0,0,1,0.0
4757,684.59,5814,80.0,2023,7,7,8,14,1,0,0,0.0
4758,422.54,5814,24.0,2024,3,26,11,19,0,0,1,0.0
4759,670.33,5912,23.0,2023,7,22,15,13,1,0,0,0.0
4760,87475.0,5912,55.0,2024,8,5,12,35,0,0,1,0.0
4761,372.25,5812,72.0,2024,3,2,6,3,1,0,0,0.0
4762,925.82,5812,66.0,2024,3,3,18,28,0,0,1,0.0
4763,613.51,5999,77.0,2024,3,28,11,56,0,1,0,0.0
4764,778.87,5912,51.0,2023,3,10,5,4,0,0,1,0.0
4765,942.13,5411,50.0,2023,6,7,17,58,0,0,1,0.0
4766,718.07,5999,52.0,2024,2,26,7,12,0,0,1,0.0
4767,915.22,5814,28.0,2024,2,25,17,24,0,1,0,0.0
4768,49723.0,5912,37.0,2024,12,5,20,17,1,0,0,0.0
4769,985.44,5812,51.0,2023,12,11,11,54,0,0,1,0.0
4770,650.1,5411,53.0,2023,10,26,8,32,0,1,0,0.0
4771,346.32,5814,32.0,2023,12,21,11,3,0,0,1,0.0
4772,38.0,5814,59.0,2023,12,19,17,54,1,0,0,0.0
4773,260.3,5999,54.0,2023,6,18,19,21,0,1,0,0.0
4774,671.08,5912,35.0,2023,7,22,16,37,0,0,1,0.0
4775,283.3,5999,62.0,2024,1,20,0,1,0,1,0,0.0
4776,22161.0,5814,54.0,2023,11,30,2,33,0,1,0,0.0
4777,757.45,5411,63.0,2023,11,12,16,43,0,1,0,0.0
4778,514.95,5999,73.0,2023,9,12,12,44,1,0,0,0.0
4779,979.6,5912,51.0,2023,12,29,14,33,0,1,0,0.0
4780,43644.0,5912,67.0,2023,7,26,22,1,0,1,0,0.0
4781,42.16,5912,77.0,2024,3,27,10,2,0,0,1,0.0
4782,80.48,5411,53.0,2024,2,14,8,18,1,0,0,0.0
4783,456.65,5912,68.0,2023,8,15,16,19,0,0,1,0.0
4784,6583.0,5999,60.0,2024,3,27,18,8,0,1,0,0.0
4785,968.1,5812,24.0,2024,10,2,3,22,0,1,0,0.0
4786,903.82,5814,59.0,2023,10,18,13,4,0,0,1,0.0
4787,498.89,5411,76.0,2023,6,13,19,31,0,1,0,0.0
4788,708.61,5814,56.0,2023,7,22,11,52,0,1,0,0.0
4789,590.07,5999,26.0,2023,11,12,3,41,0,1,0,0.0
4790,706.2,5999,58.0,2023,11,22,21,5,0,1,0,0.0
4791,623.58,5999,71.0,2023,6,10,5,33,1,0,0,0.0
4792,53372.0,5999,18.0,2023,6,15,7,13,0,0,1,0.0
4793,747.44,5812,78.0,2023,10,12,23,38,0,1,0,0.0
4794,284.57,5912,22.0,2023,12,28,12,44,1,0,0,0.0
4795,906.3,5814,52.0,2024,8,3,3,40,0,0,1,0.0
4796,12.68,5999,56.0,2024,2,24,3,15,0,0,1,0.0
4797,714.12,5999,55.0,2023,7,30,4,37,0,0,1,0.0
4798,42.86,5411,61.0,2024,8,3,16,18,0,1,0,0.0
4799,519.31,5411,23.0,2023,5,10,10,17,1,0,0,0.0
4800,92817.0,5999,31.0,2023,5,6,21,1,1,0,0,0.0
4801,749.0,5411,27.0,2024,5,16,6,17,0,0,1,0.0
4802,82.51,5999,22.0,2024,3,17,0,24,1,0,0,0.0
4803,11.59,5812,65.0,2024,2,25,9,30,0,0,1,0.0
4804,928.77,5812,80.0,2023,7,28,3,53,0,1,0,0.0
4805,702.22,5999,79.0,2023,10,22,17,11,0,1,0,0.0
4806,302.09,5999,49.0,2023,8,22,16,38,0,0,1,0.0
4807,58.99,5411,62.0,2024,2,20,6,31,0,1,0,0.0
4808,26639.0,5814,74.0,2023,6,18,17,30,0,0,1,0.0
4809,658.52,5411,48.0,2023,4,10,14,35,1,0,0,0.0
4810,296.26,5812,32.0,2023,12,18,22,27,1,0,0,0.0
4811,16.06,5812,33.0,2023,5,24,10,24,1,0,0,0.0
4812,199.11,5411,45.0,2023,12,13,22,49,1,0,0,0.0
4813,741.89,5814,48.0,2024,1,3,5,56,0,0,1,0.0
4814,453.16,5814,59.0,2023,12,6,20,43,0,0,1,0.0
4815,196.66,5812,21.0,2023,7,26,13,54,0,1,0,0.0
4816,21888.0,5814,33.0,2023,10,11,7,17,0,1,0,0.0
4817,612.64,5999,59.0,2023,9,14,23,51,0,1,0,0.0
4818,741.37,5814,39.0,2024,4,19,1,37,0,0,1,0.0
4819,66.25,5812,79.0,2023,11,22,14,9,1,0,0,0.0
4820,64081.0,5814,74.0,2023,6,26,16,23,1,0,0,0.0
4821,590.02,5999,77.0,2023,5,26,3,59,1,0,0,0.0
4822,631.6,5411,65.0,2023,6,23,1,9,0,0,1,0.0
4823,203.71,5411,41.0,2023,7,23,11,16,0,1,0,0.0
4824,86771.0,5812,70.0,2023,12,27,11,43,0,1,0,0.0
4825,574.3,5912,71.0,2023,6,12,0,8,0,0,1,0.0
4826,650.32,5812,49.0,2023,5,12,2,59,0,0,1,0.0
4827,741.06,5912,18.0,2023,12,14,5,40,1,0,0,0.0
4828,631.04,5411,27.0,2023,3,9,7,13,0,1,0,0.0
4829,13.45,5814,41.0,2023,11,26,12,6,0,0,1,0.0
4830,926.64,5912,80.0,2024,10,2,4,8,1,0,0,0.0
4831,895.54,5999,27.0,2023,6,19,15,30,1,0,0,0.0
4832,10513.0,5411,55.0,2024,2,20,14,12,0,0,1,0.0
4833,814.93,5912,31.0,2024,5,4,17,12,0,1,0,0.0
4834,29.38,5912,40.0,2023,11,18,0,52,0,0,1,0.0
4835,263.04,5999,77.0,2023,9,17,4,43,0,1,0,0.0
4836,121.57,5999,24.0,2024,12,5,17,41,0,0,1,0.0
4837,817.94,5411,34.0,2024,1,26,2,55,0,0,1,0.0
4838,657.02,5912,23.0,2023,8,30,17,20,0,0,1,0.0
4839,347.78,5912,30.0,2023,12,10,8,23,0,0,1,0.0
4840,78635.0,5411,72.0,2024,4,3,14,49,1,0,0,0.0
4841,994.56,5411,65.0,2023,5,30,9,7,1,0,0,0.0
4842,144.88,5812,57.0,2023,2,12,1,14,1,0,0,0.0
4843,532.92,5814,62.0,2023,9,10,14,18,0,0,1,0.0
4844,658.03,5814,41.0,2024,4,30,11,19,1,0,0,0.0
4845,831.88,5812,44.0,2024,4,19,18,44,0,1,0,0.0
4846,495.96,5812,24.0,2024,2,26,13,11,1,0,0,0.0
4847,499.55,5411,56.0,2024,9,3,0,56,0,0,1,0.0
4848,37573.0,5999,77.0,2023,7,10,20,53,0,1,0,0.0
4849,394.07,5812,38.0,2024,1,23,16,28,0,1,0,0.0
4850,804.92,5411,57.0,2023,5,9,22,51,0,0,1,0.0
4851,267.26,5999,62.0,2023,6,12,7,33,1,0,0,0.0
4852,364.48,5999,63.0,2023,7,26,22,8,1,0,0,0.0
4853,487.05,5812,19.0,2024,1,30,0,32,1,0,0,0.0
4854,974.3,5912,64.0,2023,7,18,3,10,0,0,1,0.0
4855,696.28,5812,47.0,2023,10,7,20,38,0,1,0,0.0
4856,20332.0,5411,66.0,2024,4,14,9,10,0,1,0,0.0
4857,987.48,5999,51.0,2024,3,24,1,26,0,1,0,0.0
4858,755.02,5814,73.0,2024,4,21,2,38,0,1,0,0.0
4859,212.99,5814,67.0,2023,2,7,15,56,0,0,1,0.0
4860,9977.0,5814,46.0,2024,4,16,18,34,1,0,0,0.0
4861,585.83,5912,67.0,2023,9,22,5,9,1,0,0,0.0
4862,907.81,5999,78.0,2024,4,18,4,13,0,0,1,0.0
4863,386.3,5814,26.0,2024,3,14,18,44,0,1,0,0.0
4864,39339.0,5912,41.0,2023,6,18,3,11,0,1,0,0.0
4865,651.48,5814,25.0,2024,1,25,19,3,0,0,1,0.0
4866,98.63,5912,38.0,2024,3,22,2,49,0,0,1,0.0
4867,124.5,5999,29.0,2023,7,12,5,44,1,0,0,0.0
4868,414.79,5814,20.0,2024,7,5,11,59,0,0,1,0.0
4869,93.39,5814,53.0,2023,12,18,19,13,1,0,0,0.0
4870,849.46,5814,80.0,2023,3,11,17,42,0,1,0,0.0
4871,544.95,5999,30.0,2023,6,19,0,29,0,0,1,0.0
4872,59023.0,5999,34.0,2024,1,2,21,22,0,0,1,0.0
4873,26.81,5814,37.0,2023,6,17,11,11,0,1,0,0.0
4874,459.85,5999,70.0,2024,4,15,18,53,1,0,0,0.0
4875,701.96,5912,52.0,2024,5,2,21,51,1,0,0,0.0
4876,470.4,5912,78.0,2023,7,8,19,56,0,1,0,0.0
4877,14.71,5812,62.0,2023,10,27,2,29,1,0,0,0.0
4878,512.11,5812,33.0,2023,7,23,2,53,1,0,0,0.0
4879,999.89,5411,54.0,2023,9,23,6,5,0,1,0,0.0
4880,5750.0,5411,46.0,2023,8,23,0,1,1,0,0,0.0
4881,422.39,5999,78.0,2023,10,10,16,41,0,1,0,0.0
4882,153.46,5812,63.0,2023,12,21,1,54,1,0,0,0.0
4883,941.21,5999,57.0,2023,12,8,23,36,1,0,0,0.0
4884,415.13,5999,64.0,2023,4,9,1,15,0,0,1,0.0
4885,223.81,5912,22.0,2023,12,31,20,0,1,0,0,0.0
4886,495.45,5411,32.0,2024,4,16,20,47,1,0,0,0.0
4887,876.71,5912,63.0,2023,8,31,19,14,0,0,1,0.0
4888,68847.0,5411,27.0,2024,2,19,3,2,1,0,0,0.0
4889,213.06,5814,79.0,2023,10,22,22,2,0,0,1,0.0
4890,230.66,5912,64.0,2023,8,20,20,14,0,1,0,0.0
4891,867.3,5814,75.0,2024,1,17,0,43,1,0,0,0.0
4892,165.82,5912,64.0,2023,9,26,12,32,0,0,1,0.0
4893,785.36,5814,67.0,2024,3,4,16,25,0,1,0,0.0
4894,524.36,5999,32.0,2023,12,9,1,34,0,1,0,0.0
4895,858.29,5912,32.0,2023,4,11,23,20,0,0,1,0.0
4896,19611.0,5411,29.0,2023,7,28,17,22,0,1,0,0.0
4897,990.69,5912,35.0,2024,5,15,10,37,0,1,0,0.0
4898,124.66,5912,27.0,2023,12,31,8,8,0,1,0,0.0
4899,391.62,5912,69.0,2024,3,27,21,51,1,0,0,0.0
4900,76237.0,5812,42.0,2023,8,16,8,35,0,0,1,0.0
4901,912.8,5411,69.0,2023,10,15,8,46,0,1,0,0.0
4902,132.36,5999,30.0,2023,2,7,23,51,0,0,1,0.0
4903,788.23,5411,31.0,2023,6,10,4,54,0,1,0,0.0
4904,90756.0,5912,49.0,2024,2,15,15,21,0,1,0,0.0
4905,472.47,5999,61.0,2023,10,22,1,42,0,0,1,0.0
4906,211.74,5411,25.0,2023,10,10,0,48,0,0,1,0.0
4907,767.66,5411,43.0,2023,9,6,20,37,0,1,0,0.0
4908,571.51,5814,56.0,2023,12,11,2,9,0,1,0,0.0
4909,465.48,5812,21.0,2023,10,27,15,14,1,0,0,0.0
4910,234.84,5814,24.0,2023,9,14,21,28,0,0,1,0.0
4911,520.54,5999,50.0,2024,3,3,22,16,0,0,1,0.0
4912,49459.0,5411,45.0,2023,9,18,0,49,1,0,0,0.0
4913,756.72,5411,19.0,2023,9,8,7,53,1,0,0,0.0
4914,634.65,5912,18.0,2024,11,5,20,11,0,1,0,0.0
4915,57.96,5411,33.0,2023,5,6,4,39,0,0,1,0.0
4916,954.74,5812,75.0,2023,7,24,16,16,0,1,0,0.0
4917,274.62,5814,70.0,2023,8,19,16,29,0,1,0,0.0
4918,428.44,5912,40.0,2023,7,31,7,59,1,0,0,0.0
4919,523.4,5411,44.0,2024,6,1,2,50,0,1,0,0.0
4920,21198.0,5999,48.0,2024,3,27,23,51,0,0,1,0.0
4921,974.51,5912,61.0,2023,2,11,21,2,0,1,0,0.0
4922,492.58,5814,73.0,2024,5,1,17,49,0,0,1,0.0
4923,685.5,5814,43.0,2023,12,6,20,35,1,0,0,0.0
4924,618.02,5999,28.0,2023,12,22,4,2,0,1,0,0.0
4925,200.5,5812,58.0,2023,12,7,0,15,0,1,0,0.0
4926,475.85,5411,37.0,2024,1,25,12,33,0,1,0,0.0
4927,267.08,5814,27.0,2024,3,18,2,53,1,0,0,0.0
4928,30742.0,5912,21.0,2024,6,5,1,51,1,0,0,0.0
4929,893.27,5411,79.0,2023,7,19,0,25,0,0,1,0.0
4930,510.44,5411,29.0,2023,5,26,23,26,0,0,1,0.0
4931,707.12,5411,29.0,2024,5,13,22,30,1,0,0,0.0
4932,521.11,5411,42.0,2023,4,11,16,27,1,0,0,0.0
4933,945.86,5912,26.0,2024,1,31,5,50,0,0,1,0.0
4934,193.91,5812,49.0,2023,7,26,6,21,1,0,0,0.0
4935,945.3,5812,77.0,2024,4,5,7,2,1,0,0,0.0
4936,13123.0,5999,40.0,2023,10,17,20,2,0,1,0,0.0
4937,340.2,5411,21.0,2024,4,2,15,57,1,0,0,0.0
4938,732.94,5912,66.0,2024,3,21,14,21,0,1,0,0.0
4939,579.08,5999,28.0,2024,2,18,4,12,0,1,0,0.0
4940,41077.0,5999,43.0,2023,12,25,9,2,1,0,0,0.0
4941,826.8,5912,53.0,2024,4,15,20,20,1,0,0,0.0
4942,966.26,5411,65.0,2023,8,15,8,16,1,0,0,0.0
4943,223.34,5912,42.0,2023,12,10,1,22,1,0,0,0.0
4944,95560.0,5814,32.0,2023,11,7,0,12,0,1,0,0.0
4945,732.12,5411,24.0,2024,9,3,8,56,1,0,0,0.0
4946,894.1,5411,56.0,2023,5,24,2,13,1,0,0,0.0
4947,370.69,5999,49.0,2024,4,27,1,9,1,0,0,0.0
4948,730.97,5812,78.0,2024,1,13,20,56,0,1,0,0.0
4949,823.96,5999,45.0,2023,8,19,12,13,1,0,0,0.0
4950,562.48,5814,71.0,2024,2,21,2,18,0,0,1,0.0
4951,890.94,5814,40.0,2023,10,10,21,57,0,1,0,0.0
4952,91933.0,5999,23.0,2023,9,26,22,23,1,0,0,0.0
4953,216.4,5411,43.0,2023,8,24,16,38,0,0,1,0.0
4954,367.11,5912,36.0,2023,7,11,3,31,0,1,0,0.0
4955,108.61,5999,75.0,2023,7,6,5,18,0,0,1,0.0
4956,59.4,5411,27.0,2023,8,25,1,57,0,1,0,0.0
4957,163.4,5912,68.0,2024,11,1,12,59,0,1,0,0.0
4958,796.87,5812,37.0,2024,1,19,4,44,1,0,0,0.0
4959,158.79,5912,25.0,2024,4,4,19,23,1,0,0,0.0
4960,91161.0,5912,69.0,2024,1,24,12,20,0,1,0,0.0
4961,79.51,5912,35.0,2024,4,27,3,2,0,1,0,0.0
4962,695.23,5999,74.0,2024,2,24,15,55,0,0,1,0.0
4963,642.06,5814,35.0,2023,12,26,3,30,0,0,1,0.0
4964,999.57,5999,47.0,2024,1,26,13,41,0,1,0,0.0
4965,281.3,5912,44.0,2024,3,18,6,17,0,0,1,0.0
4966,507.94,5912,69.0,2023,3,6,19,8,0,0,1,0.0
4967,748.0,5411,44.0,2024,3,28,14,22,1,0,0,0.0
4968,63304.0,5912,69.0,2024,5,5,1,16,0,0,1,0.0
4969,761.72,5812,79.0,2023,2,11,14,52,0,0,1,0.0
4970,485.38,5812,75.0,2024,1,28,2,59,0,0,1,0.0
4971,847.94,5411,71.0,2023,11,15,19,10,0,1,0,0.0
4972,171.08,5812,55.0,2024,2,22,16,6,0,0,1,0.0
4973,115.42,5999,48.0,2024,7,3,9,45,0,1,0,0.0
4974,135.48,5411,43.0,2023,9,25,6,1,0,0,1,0.0
4975,973.62,5912,27.0,2024,1,30,3,27,0,0,1,0.0
4976,84943.0,5814,60.0,2023,7,28,9,11,0,0,1,0.0
4977,342.27,5999,23.0,2024,4,15,15,52,0,0,1,0.0
4978,601.38,5411,56.0,2024,6,2,13,32,0,1,0,0.0
4979,351.73,5912,49.0,2023,4,8,19,58,0,1,0,0.0
4980,44185.0,5912,77.0,2023,12,23,12,8,0,0,1,0.0
4981,432.69,5411,72.0,2023,4,6,9,30,0,0,1,0.0
4982,819.36,5912,22.0,2024,2,13,0,12,0,0,1,0.0
4983,349.12,5814,62.0,2024,1,19,19,14,1,0,0,0.0
4984,35515.0,5411,67.0,2023,9,7,11,14,0,1,0,0.0
4985,56.4,5411,53.0,2023,9,16,13,34,0,1,0,0.0
4986,464.81,5812,45.0,2023,8,26,3,9,0,0,1,0.0
4987,316.61,5411,49.0,2023,6,16,3,46,1,0,0,0.0
4988,601.75,5814,63.0,2023,8,9,15,44,0,0,1,0.0
4989,896.81,5411,64.0,2023,8,15,20,37,0,1,0,0.0
4990,489.68,5912,76.0,2024,1,26,1,14,0,1,0,0.0
4991,151.92,5814,23.0,2023,6,15,4,32,0,1,0,0.0
4992,98357.0,5999,31.0,2023,7,22,14,31,0,0,1,0.0
4993,19.67,5999,23.0,2023,6,25,1,37,0,0,1,0.0
4994,837.39,5812,52.0,2024,3,2,18,53,0,1,0,0.0
4995,816.62,5999,46.0,2024,2,19,7,4,0,1,0,0.0
4996,303.35,5812,50.0,2024,4,18,9,8,0,0,1,0.0
4997,617.0,5814,28.0,2023,10,9,17,25,1,0,0,0.0
4998,606.71,5912,51.0,2024,3,25,18,48,0,1,0,0.0
4999,219.42,5999,56.0,2023,1,6,14,11,0,0,1,1.0
5000,335.0,5999,35.0,2023,10,23,14,26,0,1,0,1.0
5001,80983.0,5812,31.0,2023,8,30,5,33,0,1,0,1.0
5002,31870.0,5814,56.0,2023,12,18,18,49,0,1,0,1.0
5003,15503.0,5912,23.0,2024,4,13,2,20,0,0,1,1.0
5004,79690.0,5812,52.0,2023,8,12,11,23,0,1,0,1.0
5005,2182.0,5912,35.0,2024,4,26,12,4,0,1,0,1.0
5006,88363.0,5999,52.0,2023,9,8,19,4,0,0,1,1.0
5007,24231.0,5912,41.0,2023,5,27,11,14,0,1,0,1.0
5008,816.0,5912,56.0,2023,1,11,5,36,1,0,0,1.0
5009,38450.0,5812,47.0,2023,11,8,23,48,0,0,1,1.0
5010,91752.0,5812,52.0,2023,12,10,16,39,0,0,1,1.0
5011,73577.0,5912,78.0,2023,4,9,2,21,1,0,0,1.0
5012,9365.0,5999,66.0,2024,4,17,4,52,0,0,1,1.0
5013,61998.0,5999,54.0,2024,12,1,20,47,0,1,0,1.0
5014,41313.0,5411,60.0,2023,10,24,6,21,1,0,0,1.0
5015,25562.0,5411,61.0,2024,9,2,1,54,0,1,0,1.0
5016,658.0,5411,33.0,2023,11,24,6,43,0,1,0,1.0
5017,24621.0,5812,35.0,2023,11,30,21,40,0,1,0,1.0
5018,61255.0,5411,28.0,2024,4,3,13,32,0,1,0,1.0
5019,14016.0,5912,36.0,2024,3,25,4,40,0,0,1,1.0
5020,527.0,5912,60.0,2024,4,1,17,58,1,0,0,1.0
5021,65510.0,5812,77.0,2023,7,15,0,7,0,1,0,1.0
5022,39586.0,5812,61.0,2024,3,18,4,13,0,0,1,1.0
5023,68265.0,5812,58.0,2024,4,24,3,47,0,1,0,1.0
5024,602.0,5912,39.0,2024,10,2,23,2,0,1,0,1.0
5025,40761.0,5912,61.0,2023,11,23,0,9,0,1,0,1.0
5026,37630.0,5814,20.0,2023,2,12,19,25,0,0,1,1.0
5027,63615.0,5814,57.0,2024,1,24,17,29,0,0,1,1.0
5028,84271.0,5912,61.0,2024,3,28,13,24,0,0,1,1.0
5029,13504.0,5411,37.0,2023,7,24,9,2,0,1,0,1.0
5030,10502.0,5814,50.0,2024,2,27,6,1,0,1,0,1.0
5031,48291.0,5812,27.0,2023,11,25,19,35,0,1,0,1.0
5032,703.0,5411,67.0,2023,10,27,23,40,0,1,0,1.0
5033,70549.0,5812,76.0,2023,5,7,7,40,1,0,0,1.0
5034,71870.0,5999,56.0,2023,10,9,11,9,1,0,0,1.0
5035,18580.0,5999,46.0,2023,12,10,0,57,0,0,1,1.0
5036,47100.0,5411,63.0,2023,6,20,21,0,0,1,0,1.0
5037,32739.0,5999,23.0,2023,11,9,4,5,0,1,0,1.0
5038,20404.0,5812,22.0,2023,4,8,22,8,1,0,0,1.0
5039,66407.0,5999,42.0,2023,12,20,0,27,0,1,0,1.0
5040,210.0,5912,52.0,2024,11,3,6,32,1,0,0,1.0
5041,41677.0,5411,42.0,2023,7,27,22,47,0,0,1,1.0
5042,30232.0,5999,54.0,2024,3,24,4,12,0,1,0,1.0
5043,98650.0,5912,29.0,2023,6,22,12,59,1,0,0,1.0
5044,75027.0,5814,39.0,2023,12,10,7,46,1,0,0,1.0
5045,6557.0,5999,68.0,2023,7,31,22,0,1,0,0,1.0
5046,86033.0,5411,50.0,2024,3,23,14,55,0,1,0,1.0
5047,16984.0,5814,58.0,2024,2,18,23,46,0,0,1,1.0
5048,411.0,5999,79.0,2024,2,14,4,47,0,0,1,1.0
5049,73779.0,5999,35.0,2023,2,8,19,18,0,1,0,1.0
5050,86319.0,5812,66.0,2023,6,10,8,24,0,0,1,1.0
5051,25923.0,5814,39.0,2024,4,13,7,22,0,0,1,1.0
5052,32254.0,5999,78.0,2024,9,4,19,1,0,1,0,1.0
5053,80937.0,5812,62.0,2023,9,29,9,55,0,0,1,1.0
5054,55573.0,5999,41.0,2023,4,9,8,32,0,0,1,1.0
5055,61590.0,5999,39.0,2024,4,4,19,8,0,0,1,1.0
5056,267.0,5912,35.0,2024,8,5,3,49,0,1,0,1.0
5057,37179.0,5411,53.0,2023,10,20,1,6,0,0,1,1.0
5058,91211.0,5411,54.0,2023,8,25,23,3,1,0,0,1.0
5059,43208.0,5411,34.0,2024,4,18,19,8,0,1,0,1.0
5060,710.0,5999,58.0,2024,2,15,22,45,0,1,0,1.0
5061,73904.0,5912,46.0,2023,9,24,0,24,1,0,0,1.0
5062,97445.0,5999,65.0,2024,3,28,0,55,1,0,0,1.0
5063,48979.0,5912,78.0,2023,12,9,22,44,0,0,1,1.0
5064,376.0,5999,20.0,2024,4,24,20,44,0,0,1,1.0
5065,51430.0,5812,48.0,2024,3,29,13,12,1,0,0,1.0
5066,38807.0,5912,80.0,2024,1,14,14,46,1,0,0,1.0
5067,96848.0,5411,72.0,2024,10,3,3,37,1,0,0,1.0
5068,67243.0,5912,70.0,2023,6,25,9,13,1,0,0,1.0
5069,42898.0,5411,80.0,2024,4,24,0,24,0,0,1,1.0
5070,20899.0,5812,51.0,2023,12,27,0,6,0,0,1,1.0
5071,59028.0,5812,35.0,2024,8,4,1,34,1,0,0,1.0
5072,276.0,5999,69.0,2023,10,25,20,11,0,0,1,1.0
5073,50242.0,5999,44.0,2024,4,28,3,10,0,1,0,1.0
5074,12208.0,5812,49.0,2023,8,31,20,18,0,0,1,1.0
5075,4521.0,5999,50.0,2023,8,21,9,29,0,1,0,1.0
5076,18190.0,5999,35.0,2024,6,5,13,53,1,0,0,1.0
5077,64623.0,5999,60.0,2024,3,20,14,6,0,1,0,1.0
5078,81341.0,5814,39.0,2023,6,19,21,55,0,0,1,1.0
5079,92868.0,5999,42.0,2023,12,10,9,5,0,0,1,1.0
5080,570.0,5411,57.0,2023,1,6,6,35,0,1,0,1.0
5081,11420.0,5814,45.0,2024,10,4,21,17,0,1,0,1.0
5082,28997.0,5812,28.0,2023,9,8,11,17,0,1,0,1.0
5083,65763.0,5812,49.0,2023,12,12,12,26,0,1,0,1.0
5084,90513.0,5814,55.0,2023,12,19,18,31,0,0,1,1.0
5085,89271.0,5912,71.0,2023,7,22,5,38,0,1,0,1.0
5086,85082.0,5411,37.0,2023,9,9,23,15,0,1,0,1.0
5087,53435.0,5411,76.0,2023,7,26,20,29,1,0,0,1.0
5088,350.0,5812,68.0,2023,6,11,4,0,0,0,1,1.0
5089,69876.0,5814,76.0,2024,4,1,20,45,1,0,0,1.0
5090,82609.0,5912,79.0,2023,9,17,14,43,0,1,0,1.0
5091,91946.0,5999,41.0,2023,1,7,4,59,1,0,0,1.0
